Gene_X,Gene_Y,P-value (exp_vs_XY),P-value adj (exp_vs_XY),P-value (exp_vs_YX),P-value adj (exp_vs_YX),P-value (actual_XY_vs_YX),P-value adj (actual_XY_vs_YX),P-value (exp_vs_average_XY_YX),P-value adj (exp_vs_average_XY_YX),Significant
MSN4,HSP30,0.01286675338127894,0.07754249235280163,0.16776940416690775,0.33913901013997233,0.33391249404906564,0.4696395150114556,0.02753645601680726,0.15126796140703078,0.0
MSN4,YAK1,0.0004529308292942441,0.016103282839077016,0.11428067811888039,0.2844759049317303,0.00129728296600981,0.017807265610520574,0.04284670290305096,0.18897673909026402,0.0
MSN4,TYE7,0.45013694174801244,0.6343098767549492,0.4149366663755005,0.569781836334871,0.7778288819013147,0.8484346517806327,0.23485328073811143,0.4346973767699205,0.0
MSN4,CAT1,0.01463020851694121,0.083181904883772,0.0026218905483666264,0.04258311890623038,0.47264959355244257,0.5923268944839906,0.0017667980562003232,0.03290661379673102,0.0
PTC1,TPS2,0.005728287786978383,0.0484556802964073,,,,,0.005728287786978383,0.06828119042078232,0.0
PTC1,PDE2,0.046673577087004876,0.15298083492626816,8.421828256570255e-05,0.005666687298349415,0.07235944921597476,0.17906673824965905,0.006533036611119014,0.07634685922013593,0.0
PTC1,HSP30,0.10667022243261468,0.25300212142704387,0.007444781737157145,0.06392100354963184,0.015962601609423064,0.07100147850592312,0.0860872164758197,0.2641702649602294,0.0
PTC1,TYE7,0.12594539294471754,0.2825557511281489,0.2131217088628419,0.3930145477680293,0.6733875694344861,0.7721247497034723,0.054018696843104924,0.21321286965887773,0.0
PTC1,CAT1,0.05792236036827727,0.17896968832353932,0.027411892131575636,0.12296191613306785,0.7816192064899604,0.8484346517806327,0.010214241381568663,0.086705607188138,0.0
TPK1,PTC1,0.12540906871058133,0.2825557511281489,0.11352439123652237,0.2844759049317303,0.5692082418024085,0.685506846174195,0.06907861109164332,0.23260368480575944,0.0
TPK1,MSN4,0.3437298125866089,0.5310316865110485,0.029505137939894323,0.12867518490453914,0.4629172401328998,0.5876644184804021,0.09228694594443695,0.27255937196770313,0.0
TPK1,TPS2,0.029158496907246284,0.12006528452361971,,,,,0.029158496907246284,0.155164858542132,0.0
TPK1,HSP30,0.018187607961446608,0.08948912685635939,,,,,0.018187607961446608,0.11601647097861222,0.0
TPK1,TYE7,0.8328317673392966,0.9096178137497355,0.2263498610344807,0.40036041053858157,0.31445555296740507,0.45774519684734405,0.3929905822175957,0.5674964531920368,0.0
TPK1,CAT1,0.6306699100561922,0.7937790375845822,0.7589079181806961,0.8619278406501288,0.5683540436941069,0.685506846174195,0.9092014267143649,0.942407044037846,0.0
C1_12120W_A,TPK1,0.13767397656614644,0.299745873030091,0.9262532983200384,0.952544330805105,0.0796461730907034,0.1898881321857624,0.38874854444695395,0.5674964531920368,0.0
C1_12120W_A,PTC1,0.9244606206645911,0.9578748599657209,0.9206821738962788,0.9509677717218143,0.8094008573124472,0.8670568087922379,0.9955188416207622,0.9955188416207622,0.0
C1_12120W_A,MSN4,0.6652085324579662,0.8197240909089721,0.777793261139477,0.8682534347642771,0.8690466887996727,0.9134334820448172,0.6125914854699444,0.7451112762042589,0.0
C1_12120W_A,TPS2,0.001117022042009184,0.01757066132998156,0.0063214333268318875,0.05954790193875638,0.6986089266345383,0.7871933438446815,0.0002579641364607623,0.015134281872124846,0.0
C1_12120W_A,PDE2,0.00031708523923122363,0.016103282839077016,0.12060950018478704,0.2854626863670085,0.0017773628093162963,0.01963995238131736,0.0828740018908112,0.259170606961079,0.0
C1_12120W_A,HSP30,0.8372541461944976,0.9109247280031034,,,,,0.8372541461944976,0.9007282872417338,0.0
C1_12120W_A,TYE7,0.5420484761210066,0.7190154593276077,0.19132421671395083,0.3678110451929422,0.045894725282666644,0.1391072681048268,0.6311160005586074,0.7612073522600862,0.0
C1_12120W_A,CAT1,0.6149348041417588,0.7816413632082031,0.2912564245357136,0.4611855523765704,0.32548252555387686,0.46579541625758775,0.29054270730043813,0.4864141953681492,0.0
SSK1,C1_12120W_A,0.2362892227338682,0.4233515240648472,0.8198737037888559,0.88888063806967,0.33143570846991566,0.4678388520279315,0.7216203238305798,0.8207742614561557,0.0
SSK1,TPK1,0.23324059586636162,0.4193454615576397,0.7217633978455125,0.8332121578069519,0.7241269481679078,0.8038703572089732,0.45334278459571953,0.612188859808646,0.0
SSK1,PTC1,0.5945488890932935,0.7631523054033319,0.0006616682921573398,0.017313653644783725,0.0023935729553946046,0.02199203346302934,0.14509299745807425,0.3472908694177199,0.0
SSK1,MSN4,0.04395720098283255,0.14786931851017357,0.30472983767606854,0.4736889555954729,0.05883223717314259,0.1619958079908363,0.11892089886846147,0.31361440586550016,0.0
SSK1,TPS2,0.0018660465622062947,0.022392558746475538,0.0001667882619943893,0.006070098517157462,0.5546373647223618,0.6755863227615061,2.7618164245883132e-05,0.0035108446355790763,1.0
SSK1,PDE2,0.4462942697783571,0.6326589099055832,0.003424522627878705,0.047439710521496176,0.017411102306339413,0.07262488126282599,0.12065982087228536,0.31540900543807926,0.0
SSK1,HSP30,0.9766198150884899,0.9823310420773115,0.022329253509967794,0.1119006917261007,0.015769876628082005,0.07100147850592312,0.23912490232807773,0.4371731343175899,0.0
SSK1,YAK1,0.03721274559269946,0.1347972578935661,0.23636786944836463,0.40929877393448433,0.8971264471898561,0.9281439775027484,0.06581299191947453,0.22804966967445822,0.0
SSK1,TYE7,0.8385450500028568,0.9109247280031034,0.020688447702598926,0.10948605469577632,0.007862207304327734,0.04657762206048704,0.302038725255476,0.4933475507355529,0.0
FGR15,SSK1,0.19707694861331418,0.37663594623877816,0.0007251603212236571,0.017976342699807503,0.000591004350613531,0.01254837944316272,0.2043621051559461,0.42251244629717216,0.0
FGR15,C1_12120W_A,0.16576371839676163,0.3354277595793294,0.7958450550947553,0.8737599555935426,0.4444652232738394,0.5773618016613661,0.3962829704046257,0.5674964531920368,0.0
FGR15,TPK1,0.17903096985172712,0.3512546784923619,0.009665947974553717,0.07463379501663607,0.017494929672069164,0.07262488126282599,0.12438887482054138,0.31854471378609034,0.0
FGR15,PTC1,0.3392796034528089,0.5281478964818849,0.005023430888934333,0.05633418925447788,0.0065798399826381354,0.042878623886858515,0.1589835568537562,0.369831715251356,0.0
FGR15,MSN4,0.21836698213850084,0.4024191527980944,0.00014322062737955488,0.006070098517157462,9.323250425846306e-05,0.0033139917422780963,0.2067538765881719,0.42251244629717216,0.0
FGR15,HSP30,0.14777023759454272,0.30902228670460263,0.009200175075478238,0.07345472918547824,0.007171838036020441,0.04472353226354897,0.24916038613319388,0.44460955130354357,0.0
FGR15,YAK1,0.08277161954359859,0.21514270065562666,0.005700821979672524,0.05838722797752872,0.009203026149033053,0.05086401399162771,0.1187281180596142,0.31361440586550016,0.0
FGR15,TYE7,0.33341709068171743,0.5277980696585196,0.06348282505470805,0.21556940624240406,0.04252469285026191,0.13301723923561926,0.3538629456857304,0.5380161112976921,0.0
FGR15,CAT1,0.44265947010806994,0.6309731673363649,0.023520527560263207,0.1119006917261007,0.02120541159743519,0.0822689691143396,0.24763116046854647,0.44460955130354357,0.0
HOG1,FGR15,0.009585861774542261,0.06684195507653792,0.08338976846868994,0.2424480305478578,0.015482621926115755,0.07100147850592312,0.12149316328067318,0.31620054722830226,0.0
HOG1,SSK1,0.3461891785891738,0.5316476671190883,0.32242741075202636,0.493062696312352,0.14158510906825364,0.27004769583262034,0.7767728692956635,0.8637250561571183,0.0
HOG1,C1_12120W_A,0.6816053879242696,0.8295008966248186,0.4287391930559069,0.5853222026937164,0.8836906974455825,0.9192186095034227,0.4767572524170468,0.6294940698459971,0.0
HOG1,TPK1,0.0019188061657086255,0.02250236321603752,0.557044363946958,0.705290041448971,0.17658783236179287,0.3152778194221964,0.1311256512641352,0.32699116382186016,0.0
HOG1,PTC1,0.6973286609639401,0.8430468544784726,0.0745251839784893,0.23103220475588354,0.002418561224834429,0.02199203346302934,0.17414173174986863,0.3887208693742386,0.0
HOG1,MSN4,0.12774593365027262,0.28412457656698564,0.11323281530716564,0.2844759049317303,0.330734997569214,0.4678388520279315,0.07812300163845458,0.2536581179724547,0.0
HOG1,PDE2,0.10912426254538975,0.2547878709204575,0.37852247507996434,0.5402548053414037,0.02308368258444624,0.08433760656516462,0.08219428603058396,0.259170606961079,0.0
HOG1,HSP30,0.6887617850122731,0.8362378378031363,0.21664317072947306,0.3930145477680293,0.022486868795170884,0.08433760656516462,0.5923677849542925,0.729444627753633,0.0
HOG1,YAK1,0.31345219280103104,0.5093893579306176,0.6054977909832371,0.7446199988331714,0.4038863921616408,0.5445502735696606,0.29586322545892496,0.4933475507355529,0.0
HOG1,TYE7,0.3351153369876729,0.5277980696585196,0.06262364715932835,0.21556940624240406,0.00720609343376876,0.04472353226354897,0.6195336303629064,0.7504919587323012,0.0
HOG1,CAT1,0.21932748459558796,0.4027508258054213,0.2868485257587561,0.45986454333783444,0.4433441997195863,0.5773618016613661,0.17006357376011497,0.38393140136753223,0.0
SSN3,HOG1,0.00021166476987389808,0.013652377656866426,,,,,0.00021166476987389808,0.014016911427204806,0.0
SSN3,FGR15,0.025471830944946205,0.11004716194784221,0.22148502829873012,0.3951889041277224,0.02421956509031066,0.08531396351631954,0.2385453424050487,0.4371731343175899,0.0
SSN3,SSK1,0.13626413338115667,0.2982372346055862,0.005833038929146829,0.05845449650272674,0.41770245381556864,0.5574118069688988,0.01750790643636449,0.11601647097861222,0.0
SSN3,C1_12120W_A,0.3229232072319995,0.5207136716615992,0.7668240018417745,0.8661249517205654,0.3441034120171288,0.4788058152978553,0.4394993701213674,0.602433360495378,0.0
SSN3,TPK1,0.0011237050850569604,0.01757066132998156,0.023287504564113264,0.1119006917261007,0.022529811173646233,0.08433760656516462,0.0026090189428321655,0.04320403421209311,0.0
SSN3,PTC1,0.03410643775009806,0.12962248148175673,,,,,0.03410643775009806,0.16939530749215373,0.0
SSN3,MSN4,0.08414192891139283,0.21548300368732354,0.11893932270602123,0.2854626863670085,0.8050939133708357,0.8670568087922379,0.02766477817678919,0.15126796140703078,0.0
SSN3,TPS2,0.0004322504885088558,0.016103282839077016,0.053125236852944506,0.19100753097509054,0.0012353067326243956,0.017807265610520574,0.09116243152046671,0.2716640459309908,0.0
SSN3,HSP30,0.0029212753169820986,0.030147561271255258,0.005574375427933826,0.05838722797752872,0.07185022985661663,0.17906673824965905,0.0001080825976818403,0.010736204703062803,0.0
SSN3,YAK1,0.004694230536360392,0.04249513959231512,0.00010245968662132946,0.006032314049830772,0.00025071777633989186,0.007540819272992131,0.01149285732862903,0.086705607188138,0.0
SSN3,TYE7,0.0008486355466106889,0.016437319324270623,0.0014544803940060634,0.03262191740842171,0.1022001195320866,0.22310988711230076,0.0002793239942841834,0.015134281872124846,0.0
SSN3,CAT1,0.006581542373716046,0.05301297127323148,0.24926881511144997,0.4238469744313825,0.1060178509484542,0.22645940949555815,0.040036619129709294,0.18788838583706094,0.0
EFH1,SSN3,0.0007563363289084008,0.016137106485927873,0.004149994186336363,0.05282830437201154,0.12646194895175997,0.25056647079771965,0.00018268248872492033,0.014016911427204806,0.0
EFH1,HOG1,0.2993401640641409,0.49825653115192486,0.26703569076800326,0.44179127361407666,0.9131776384021706,0.93225184494843,0.12259211181558914,0.31767347235691795,0.0
EFH1,FGR15,0.009107919264384921,0.0652734213947586,0.7035305549006043,0.8222404252064135,0.008683139059749125,0.04920445467191171,0.210337956828051,0.42251244629717216,0.0
EFH1,SSK1,0.10840328490467874,0.25425497732188285,0.15246071035920908,0.3273485225365564,0.9462997009599836,0.9560805764221023,0.05785847255570468,0.21964108052993625,0.0
EFH1,C1_12120W_A,0.8963878944731378,0.9420288259636235,0.9960103573072381,0.9960103573072381,0.8972849705781045,0.9281439775027484,0.9214826246586264,0.9518260733042311,0.0
EFH1,TPK1,0.4653068831101221,0.6436215050104136,0.0017775227787567853,0.03605697280596263,0.08514937644885147,0.19825411132528867,0.7370319018662346,0.8351159952704863,0.0
EFH1,PTC1,0.7896420276254038,0.8866467919026703,0.010583617653901277,0.07614081149792093,0.08488015168747469,0.19825411132528867,0.20760433643801984,0.42251244629717216,0.0
EFH1,MSN4,0.42338048653742116,0.6153316742608245,0.13746975615667767,0.3062087440894849,0.2822705043180852,0.433207356419503,0.7414545934640201,0.8369449577737802,0.0
EFH1,TPS2,0.0007818365545507691,0.016137106485927873,0.013837032136931778,0.08807083968236308,0.2650414078598159,0.4178677035209194,0.001019616585160445,0.028675821754636142,0.0
EFH1,HSP30,0.06960476687125002,0.1995336650309167,0.392458223623807,0.5517845472442182,0.016311862302142505,0.07161041607138684,0.4784577410071086,0.6294940698459971,0.0
EFH1,YAK1,0.9329417401327613,0.9627958758170098,0.09881373788525023,0.26374437037526927,0.07070398941665694,0.1790004528216229,0.41018025011411685,0.579306703952639,0.0
EFH1,TYE7,0.9856170450261121,0.9871712169848488,0.010758611509926623,0.07614081149792093,0.008241672515480958,0.047389616964015516,0.2221594871899824,0.42574615551520745,0.0
EFH1,CAT1,0.14644302198265943,0.3084269360940909,0.679052290873696,0.8036020829183689,0.17611081395346556,0.3152778194221964,0.6107910160093706,0.7444405839296214,0.0
RCK2,EFH1,0.0393543188410371,0.13908786658887085,0.4591609593764263,0.6109175476449061,0.0195132665033007,0.07785395104888342,0.6064467477386972,0.7421812354255924,0.0
RCK2,SSN3,0.5509922089315828,0.7271406133214751,0.026160861736609694,0.11886521420343556,0.04100330121506949,0.1314122194679686,0.17356156772109374,0.3887208693742386,0.0
RCK2,HOG1,0.7821352714812277,0.8850478072024419,0.7979749043294999,0.8740608835795219,0.9884628835428073,0.9884628835428073,0.6882378407855705,0.7965957479796242,0.0
RCK2,FGR15,3.0124010632064373e-05,0.0038859973715363043,0.14876052911013196,0.3228857567321297,1.3259660585129078e-05,0.0016279659167231875,0.20774488500043534,0.42251244629717216,0.0
RCK2,SSK1,0.8119676179786175,0.8952463480277065,0.2927752310169137,0.4611855523765704,0.46078122917655195,0.5876644184804021,0.44761259415177634,0.6076927246343022,0.0
RCK2,C1_12120W_A,0.3249523567027788,0.5207311057721549,,,,,0.3249523567027788,0.5137177840712365,0.0
RCK2,TPK1,0.08472004227049242,0.21548300368732354,0.8676377161929023,0.9224771203766523,0.016668143144788414,0.07161806560013483,0.33825172192392333,0.5282480714466438,0.0
RCK2,PTC1,0.0847733522258269,0.21548300368732354,,,,,0.0847733522258269,0.261787139516025,0.0
RCK2,MSN4,0.4110088370778314,0.6067099383472039,0.27830129542680876,0.4533060002879894,0.6698174545088256,0.7702900726851494,0.169657052077511,0.38393140136753223,0.0
RCK2,TPS2,0.8295427730901543,0.9087984520478124,0.023253636899082577,0.1119006917261007,0.02349585579482194,0.08433760656516462,0.22155966500065072,0.42574615551520745,0.0
RCK2,PDE2,0.25260049576104737,0.44257686067388596,0.00016663181756953555,0.006070098517157462,8.981335267162521e-05,0.0033139917422780963,0.20875692708662016,0.42251244629717216,0.0
RCK2,YAK1,0.8679822618750788,0.9284552248106617,0.9248286939562685,0.952544330805105,0.6251377503992972,0.7370079021656674,0.9518280137468762,0.9754421750699505,0.0
RCK2,TYE7,0.7545877571762998,0.8768172103102304,0.014180881478454003,0.08905593568469114,0.00612297482071684,0.040577680591530246,0.30517936640058974,0.4942578868879116,0.0
TPK2,RCK2,0.9610968798598971,0.9724039019758959,0.015595044445952087,0.09149302397953801,0.02296283607174568,0.08433760656516462,0.275656399775906,0.4691139849709984,0.0
TPK2,EFH1,0.2876880226064369,0.4867115398849883,,,,,0.2876880226064369,0.4835584103923809,0.0
TPK2,SSN3,0.24820152439992801,0.4371057562811019,0.002211446589025836,0.04006120551658341,0.07037455647046996,0.1790004528216229,0.04330206952901931,0.18897673909026402,0.0
TPK2,HOG1,0.6799636707711523,0.8295008966248186,0.40776156677766734,0.5647707066153228,0.283634483998447,0.433207356419503,0.35935853496071757,0.5422219919913612,0.0
TPK2,FGR15,0.016016270905358065,0.0888400333898152,,,,,0.016016270905358065,0.10906734090893735,0.0
TPK2,SSK1,0.3493536881856778,0.5345010263229851,0.5739101898697467,0.7189140942251349,0.8138795101537447,0.8671032383381857,0.3385883206049018,0.5282480714466438,0.0
TPK2,C1_12120W_A,0.0007027218982827927,0.016137106485927873,0.014968369578277924,0.09149302397953801,0.002334078776354912,0.02199203346302934,0.7731824693247586,0.8629527185722026,0.0
TPK2,TPK1,0.029550951811045934,0.12006528452361971,0.06361814748979652,0.21556940624240406,0.9571617709979956,0.9620829112087822,0.011492198030495344,0.086705607188138,0.0
TPK2,PTC1,0.6273349659009415,0.7937790375845822,0.14799061724235665,0.3227017625979166,0.1372681589690093,0.2643933505265154,0.6861883829014676,0.7965957479796242,0.0
TPK2,MSN4,0.17093407782880485,0.3431983819442152,0.5916307031017791,0.7352455439602584,0.0418013269868924,0.13288064107215392,0.6155158662435113,0.7471434954809221,0.0
TPK2,TPS2,0.0034832478110924355,0.03505586931577391,1.4791026285367874e-05,0.0027334993049495226,0.0020744270155346398,0.021344762186159057,0.007722988373701729,0.07801527238519035,0.0
TPK2,HSP30,0.7619115323873018,0.8768172103102304,0.5464564512335841,0.6975094540135992,0.22670850013692118,0.3754367368386404,0.8227111128546354,0.888289534893773,0.0
TPK2,YAK1,0.8939627188959819,0.9415533788879743,0.8209407166885487,0.88888063806967,0.541963931299617,0.6622121785567194,0.9608275215152127,0.9782826388600431,0.0
TPK2,TYE7,0.9491806263086884,0.9683297843400063,0.09260587780392548,0.255702924290082,0.06259162930163772,0.16762552778726267,0.3050308594661236,0.4942578868879116,0.0
TPK2,CAT1,0.5731801180658894,0.748761875751896,0.002810448974570433,0.04270069248460239,0.0014161262619192423,0.017861463497110444,0.11990920260718001,0.3148276861404374,0.0
GCN4,TPK2,0.7088262630932889,0.846653592028095,,,,,0.7088262630932889,0.8093112122674333,0.0
GCN4,RCK2,0.4511467534284232,0.6343098767549492,0.7538519821970062,0.8597198150479175,0.2502999270761521,0.3994582509664305,0.42981996990455107,0.5959533315885556,0.0
GCN4,EFH1,0.2460364496879366,0.43509036521371347,0.11779894326201751,0.2854626863670085,0.4081499284921567,0.5484076358777775,0.061250679240329405,0.2231251627947008,0.0
GCN4,SSN3,0.03302159141782343,0.12784363646158592,0.00041311090057629714,0.011445602010084469,6.732597465394727e-05,0.0033139917422780963,0.4468605978447927,0.6076927246343022,0.0
GCN4,HOG1,0.7120546338710534,0.8485454759294769,,,,,0.7120546338710534,0.8114427567631889,0.0
GCN4,FGR15,0.0016752151325071427,0.020941720164203967,,,,,0.0016752151325071427,0.03279423759947843,0.0
GCN4,SSK1,0.7275735558804846,0.8553539937805731,0.43567757789472583,0.5911606461692469,0.23315158577181244,0.38143209220409485,0.7036490924602392,0.8064901136659666,0.0
GCN4,C1_12120W_A,0.973564474481101,0.9811704469379846,0.4475304239152849,0.6005322782452969,0.24939708288652557,0.3994582509664305,0.6400410703913022,0.7644578716497317,0.0
GCN4,TPK1,0.08059905653553197,0.21218935292007396,0.5682386610989474,0.7156160678545567,0.014172830374261274,0.07100147850592312,0.5570067108224555,0.7033389823097107,0.0
GCN4,PTC1,0.703608989616395,0.8448284662531921,0.43803623251181983,0.5911606461692469,0.0736273370032798,0.1810584199263044,0.7707127804792276,0.861810163537748,0.0
GCN4,MSN4,0.40788158715165357,0.6047899395696933,0.9639779235153392,0.9722346937381686,0.2060529821720499,0.3472703277123772,0.5726667448225959,0.7122979710857203,0.0
GCN4,TPS2,0.14938562468421707,0.3108184771655484,0.0018689266004248471,0.03605697280596263,0.015468828295471183,0.07100147850592312,0.06276684825954552,0.2231251627947008,0.0
GCN4,HSP30,0.06254676429902364,0.18655566692656764,0.8196251303129138,0.88888063806967,0.030186680846061974,0.10263471487661072,0.39849977637898254,0.5674964531920368,0.0
GCN4,YAK1,0.524536246812147,0.7048455816538225,0.594876929030297,0.737334298877026,0.006103313827964351,0.040577680591530246,0.9396026748601498,0.9671903181634702,0.0
GCN4,TYE7,0.15583353781530335,0.32035898610636065,0.09222394823167673,0.255702924290082,0.7180112071591673,0.8021210914263841,0.06451684539197292,0.22486573013810443,0.0
GCN4,CAT1,0.7913500333389611,0.8866467919026703,0.9321361381996633,0.95442635020009,0.4610993744258233,0.5876644184804021,0.9008317014734598,0.9369907401015394,0.0
C2_10540W_A,GCN4,0.007875629236338059,0.05734446626459935,0.5140651134270395,0.665177660505867,0.04568947420150791,0.1391072681048268,0.5286304971039897,0.6819562257012507,0.0
C2_10540W_A,RCK2,0.0017045586180166022,0.020941720164203967,,,,,0.0017045586180166022,0.03279423759947843,0.0
C2_10540W_A,EFH1,0.17677862990101556,0.3491894535624381,0.9318539217841614,0.95442635020009,0.23563617097582173,0.38389059521477625,0.5469634966882737,0.6962712398053386,0.0
C2_10540W_A,SSN3,0.038818001953619084,0.13813854488322377,0.21893646682194662,0.3935842590577743,0.384150348092876,0.5251845667983025,0.03866849417735668,0.18290811531511575,0.0
C2_10540W_A,HOG1,0.5902941632807863,0.7616248650554873,0.0117113781891872,0.07765170459379318,0.023260081207268326,0.08433760656516462,0.46411334291331185,0.6212281688237574,0.0
C2_10540W_A,FGR15,0.005024402523358247,0.043942232238184,0.7176344010572915,0.8304810882014355,0.005313270719834152,0.037772524571911874,0.1852687793282247,0.402993403210299,0.0
C2_10540W_A,SSK1,0.33981608843408095,0.5281478964818849,,,,,0.33981608843408095,0.5282480714466438,0.0
C2_10540W_A,C1_12120W_A,0.302089942404932,0.49859115158666995,0.7265172154536246,0.8341724891752069,0.1060911861356197,0.22645940949555815,0.6009606457584316,0.7385000925196397,0.0
C2_10540W_A,TPK1,0.9421075720144005,0.966456276658908,0.38996828217544766,0.549925332049808,0.18556110006522478,0.321227825508633,0.5711833434471155,0.7121867629591649,0.0
C2_10540W_A,PTC1,0.7804975935386178,0.8850478072024419,0.1942017329914546,0.3718252692641265,0.1471203406853356,0.2778939768500784,0.4717329241674595,0.626175551901572,0.0
C2_10540W_A,MSN4,0.11925069012143867,0.2710720533156932,0.5618211671441794,0.7094310180292452,0.06123544257740285,0.16622820379794295,0.1594744141268431,0.369831715251356,0.0
C2_10540W_A,TPS2,0.018299209810351314,0.08948912685635939,0.006475814605709741,0.05980605253508407,0.15853024908722527,0.29516822568145273,0.007257789564851703,0.07801527238519035,0.0
C2_10540W_A,PDE2,0.0012707214075098215,0.018734064179287656,,,,,0.0012707214075098215,0.0315562482864939,0.0
C2_10540W_A,HSP30,0.869077274386724,0.9284552248106617,0.5509153144512011,0.7013003056932857,0.2736293310087329,0.4228816933771326,0.5663784973339564,0.7091629924601639,0.0
C2_10540W_A,YAK1,0.2615626826807113,0.4544321355664883,0.20062617840851713,0.3810279436710144,0.4352907931660524,0.5699895762037241,0.12700922887019836,0.3200295160963302,0.0
C2_10540W_A,TYE7,0.34335486390734243,0.5310316865110485,0.13782644107637113,0.3062087440894849,0.5008580478475653,0.6192115553317725,0.14029161002001153,0.34331985135689363,0.0
C2_10540W_A,CAT1,0.6672172832980006,0.8197240909089721,0.12705530180238842,0.29625270865804426,0.0012835472788280825,0.017807265610520574,0.48973516509028725,0.6414992492171675,0.0
C3_00570C_A,TPK2,0.4716021996532983,0.6437744312727565,0.03631118432105829,0.1461757932924654,0.29503860963625456,0.44214941754848897,0.12560068412706582,0.31854471378609034,0.0
C3_00570C_A,RCK2,0.46430034591407876,0.6436215050104136,0.08129024011696856,0.2405774014125441,0.06500059974240636,0.1727925713731269,0.11556114467456244,0.3082721291302047,0.0
C3_00570C_A,EFH1,0.000741970129942053,0.016137106485927873,,,,,0.000741970129942053,0.023786665810944872,0.0
C3_00570C_A,SSN3,0.019127913649035398,0.09055049030185565,0.11983282786873185,0.2854626863670085,0.01832245105844244,0.07462581629011451,0.8890452159210556,0.9312318957626522,0.0
C3_00570C_A,FGR15,0.003532762024070239,0.03505586931577391,,,,,0.003532762024070239,0.05135429674014299,0.0
C3_00570C_A,SSK1,0.0006364747299314609,0.016137106485927873,0.5127305460213193,0.665177660505867,7.227210268787734e-05,0.0033139917422780963,0.12871319817079613,0.3223238071840105,0.0
C3_00570C_A,TPK1,0.26822448833162316,0.4598134085684968,6.681285115010562e-05,0.005244808815283291,0.09900707640005645,0.21923315489956138,0.04473901770246184,0.19183060827818169,0.0
C3_00570C_A,PTC1,0.9272773144429586,0.9588679243538408,0.3474105902293925,0.5081689068262233,0.3264141791677213,0.46579541625758775,0.4945123420235119,0.6450565988856717,0.0
C3_00570C_A,MSN4,0.013223478368882055,0.07754249235280163,0.0074642360832903425,0.06392100354963184,0.7657516789724567,0.841036254152333,0.0017057405462815962,0.03279423759947843,0.0
C3_00570C_A,TPS2,0.0008919475602317393,0.016437319324270623,0.05197227990220543,0.18829956795337507,0.010922998937048995,0.05726904029251022,0.03629964428202989,0.17447248380717592,0.0
C3_00570C_A,HSP30,0.041018357068163834,0.14209338118795975,0.32225450427027597,0.493062696312352,0.5016474892738678,0.6192115553317725,0.08132477543736842,0.259170606961079,0.0
C3_00570C_A,YAK1,0.23297888087367455,0.4193454615576397,0.2147080266321411,0.3930145477680293,0.9342569725436077,0.9488168214663653,0.08951337560326407,0.26809031085198687,0.0
C3_00570C_A,TYE7,0.8089663135904677,0.8952463480277065,0.24413846779070708,0.4181426121069929,0.18220996341108917,0.3206217691760926,0.6041730262875751,0.7409200075460798,0.0
C3_00570C_A,CAT1,0.007723623408700692,0.05734446626459935,0.003716297229070605,0.050010742711207284,0.7257448493472315,0.8038703572089732,0.0007191250428512946,0.023786665810944872,0.0
RHB1,C3_00570C_A,0.8207887889797942,0.9011213087522848,,,,,0.8207887889797942,0.8878223561378537,0.0
RHB1,TPK2,0.028572530008992958,0.11889859261806747,0.8458070225569753,0.9053979718734894,0.0252530449170566,0.08737940787511286,0.3036703392037259,0.4942578868879116,0.0
RHB1,RCK2,0.9472162176429499,0.9683297843400063,,,,,0.9472162176429499,0.9733463201986174,0.0
RHB1,EFH1,0.62898154041571,0.7937790375845822,0.6331597456758871,0.7674034475165656,0.4763304166804881,0.5950325652462327,0.977743171545172,0.9893632092375594,0.0
RHB1,SSN3,0.14295210730624688,0.30480697260340245,0.15644615982997226,0.3284500196196203,0.053164846349520845,0.15153281525501497,0.6680067978889375,0.785270318622893,0.0
RHB1,FGR15,0.7641162220703057,0.8768172103102304,4.942693026372045e-06,0.0023280084154212333,6.1337262514925554e-06,0.0016279659167231875,0.1683707563592999,0.38393140136753223,0.0
RHB1,SSK1,0.07434598458921127,0.2059850193704666,0.5046775018121783,0.6584573500097949,0.11275776271567424,0.23327135038004565,0.12476083053124913,0.31854471378609034,0.0
RHB1,C1_12120W_A,0.04544523651417648,0.15031885923919913,0.9092196364647782,0.9448086337562603,0.0456916832528753,0.1391072681048268,0.26666442925686074,0.46285512374431953,0.0
RHB1,TPK1,0.06769494585855955,0.1967659990977147,0.007256515696584984,0.06392100354963184,0.007703793171053409,0.046341278921259735,0.012955714684703641,0.09416592624491915,0.0
RHB1,PTC1,0.5472347478842352,0.7240336664314496,0.47130508408047095,0.6253089988785966,0.7525678876682999,0.8288846312064937,0.4253615648890974,0.5923259174623879,0.0
RHB1,TPS2,0.0011186491530776352,0.01757066132998156,0.0001804275567732579,0.006070098517157462,0.03215524553986901,0.1065483136109219,0.0004592066271607354,0.02246275402305593,0.0
RHB1,HSP30,0.4259152288817861,0.6156085661148505,0.16964561389531094,0.34115902511696544,0.22791164932465993,0.3754367368386404,0.16907328307474376,0.38393140136753223,0.0
RHB1,TYE7,0.0026074388049761674,0.02745792700750413,0.08455841380391059,0.24433750246406066,0.6173928843124998,0.7315170235339014,0.009483166860760239,0.086705607188138,0.0
